"Order Number","Line Item","Order Date","Delivery Date",CustomerKey,StoreKey,ProductKey,Quantity,"Currency Code"
1465025,3,1/4/2019,1/11/2019,2088614,0,157,2,USD
1465026,1,1/4/2019,1/9/2019,1068220,0,1882,1,GBP
1465026,2,1/4/2019,1/9/2019,1068220,0,1269,1,GBP
1465026,3,1/4/2019,1/9/2019,1068220,0,1364,1,GBP
1465026,4,1/4/2019,1/9/2019,1068220,0,2089,2,GBP
1465027,1,1/4/2019,,215948,9,108,1,CAD
1465028,1,1/4/2019,,1514479,64,1663,3,USD
1465028,2,1/4/2019,,1514479,64,2513,3,USD
1465029,1,1/4/2019,,1613977,59,97,2,USD
1465029,2,1/4/2019,,1613977,59,422,8,USD
1465030,1,1/4/2019,1/10/2019,1693133,0,576,2,USD
1465030,2,1/4/2019,1/10/2019,1693133,0,1668,3,USD
1465030,3,1/4/2019,1/10/2019,1693133,0,422,3,USD
1465031,1,1/4/2019,,2094190,51,1068,1,USD
1465031,2,1/4/2019,,2094190,51,1698,1,USD
1465031,3,1/4/2019,,2094190,51,2089,2,USD
1465032,1,1/4/2019,1/9/2019,567932,0,2059,6,EUR
1465033,1,1/4/2019,1/7/2019,1948840,0,1580,2,USD
1465034,1,1/4/2019,1/7/2019,458021,0,1625,6,EUR
1465034,2,1/4/2019,1/7/2019,458021,0,1582,1,EUR
1465036,1,1/4/2019,1/7/2019,1300132,0,168,3,USD
1465037,1,1/4/2019,,143972,5,454,4,AUD
1465037,2,1/4/2019,,143972,5,1225,5,AUD
1465037,3,1/4/2019,,143972,5,111,2,AUD
1465038,1,1/4/2019,,206185,10,1756,5,CAD
1465038,2,1/4/2019,,206185,10,739,5,CAD
1465038,3,1/4/2019,,206185,10,3,2,CAD
1465039,1,1/4/2019,1/8/2019,1041126,0,1358,3,GBP
1465040,1,1/4/2019,,364612,10,904,6,CAD
1465040,2,1/4/2019,,364612,10,1604,6,CAD
1465040,3,1/4/2019,,364612,10,1531,6,CAD
1465041,1,1/4/2019,,1570733,64,2087,4,USD
1465041,2,1/4/2019,,1570733,64,1681,2,USD
1465042,1,1/4/2019,,893598,34,104,5,EUR
1465042,2,1/4/2019,,893598,34,303,6,EUR
1465043,1,1/4/2019,,1496883,59,60,1,USD
1465044,1,1/4/2019,,801168,34,711,2,EUR
1465044,2,1/4/2019,,801168,34,1672,2,EUR
1465044,3,1/4/2019,,801168,34,1478,2,EUR
1465044,4,1/4/2019,,801168,34,1602,5,EUR
1465044,5,1/4/2019,,801168,34,1634,1,EUR
1465044,6,1/4/2019,,801168,34,2510,3,EUR
1465044,7,1/4/2019,,801168,34,551,10,EUR
1465046,1,1/4/2019,,2027502,57,1181,3,USD
1465046,2,1/4/2019,,2027502,57,1726,3,USD
1466000,1,1/5/2019,,1562703,45,1526,1,USD
1466000,2,1/5/2019,,1562703,45,2096,7,USD
1466002,1,1/5/2019,1/7/2019,44493,0,1732,1,AUD
1466003,1,1/5/2019,1/8/2019,91756,0,77,7,AUD
1466004,1,1/5/2019,,1538797,65,662,3,USD
1466004,2,1/5/2019,,1538797,65,1394,1,USD
1466005,1,1/5/2019,,1201225,66,2168,6,USD
1466005,2,1/5/2019,,1201225,66,1551,7,USD
1466005,3,1/5/2019,,1201225,66,998,1,USD
1466006,1,1/5/2019,,1676402,63,1050,3,USD
1466006,2,1/5/2019,,1676402,63,388,1,USD
1466007,1,1/5/2019,,894362,34,1733,2,EUR
1466008,1,1/5/2019,,446182,27,1619,2,EUR
1466008,2,1/5/2019,,446182,27,537,2,EUR
1466009,1,1/5/2019,,1849306,49,1480,3,USD
1466009,2,1/5/2019,,1849306,49,111,2,USD
1466009,3,1/5/2019,,1849306,49,1057,1,USD
1466009,4,1/5/2019,,1849306,49,585,1,USD
1466010,1,1/5/2019,,740875,29,399,5,EUR
1466010,2,1/5/2019,,740875,29,1675,1,EUR
1466010,3,1/5/2019,,740875,29,599,3,EUR
1466010,4,1/5/2019,,740875,29,54,7,EUR
1466010,5,1/5/2019,,740875,29,472,2,EUR
1466010,6,1/5/2019,,740875,29,422,2,EUR
1466012,1,1/5/2019,1/11/2019,248476,0,113,6,CAD
1466013,1,1/5/2019,,1430625,65,52,2,USD
1466014,1,1/5/2019,,569283,20,1666,3,EUR
1466014,2,1/5/2019,,569283,20,1712,3,EUR
1466014,3,1/5/2019,,569283,20,545,7,EUR
1466015,1,1/5/2019,,622253,18,737,7,EUR
1466015,2,1/5/2019,,622253,18,1467,8,EUR
1466015,3,1/5/2019,,622253,18,429,6,EUR
1466015,4,1/5/2019,,622253,18,1732,1,EUR
1466015,5,1/5/2019,,622253,18,1507,7,EUR
1466016,1,1/5/2019,,347907,9,2232,2,CAD
1466017,1,1/5/2019,,1283320,45,1928,4,USD
1466017,2,1/5/2019,,1283320,45,98,2,USD
1466017,3,1/5/2019,,1283320,45,89,1,USD
1466018,1,1/5/2019,,1721961,63,2103,4,USD
1466019,1,1/5/2019,1/10/2019,1118302,0,100,1,GBP
1466019,2,1/5/2019,1/10/2019,1118302,0,605,7,GBP
1466020,1,1/5/2019,,1421890,61,777,2,USD
1466020,2,1/5/2019,,1421890,61,615,1,USD
1466022,1,1/5/2019,,484719,27,478,3,EUR
1466022,2,1/5/2019,,484719,27,1567,5,EUR
1466022,3,1/5/2019,,484719,27,1789,2,EUR
1466023,1,1/5/2019,,1717242,64,14,1,USD
1466024,1,1/5/2019,,1112974,36,2165,1,GBP
1466025,1,1/5/2019,,1548927,49,1582,1,USD
1466025,2,1/5/2019,,1548927,49,1488,1,USD
1466025,3,1/5/2019,,1548927,49,1408,3,USD
1466025,4,1/5/2019,,1548927,49,127,1,USD
1466025,5,1/5/2019,,1548927,49,1636,2,USD
1466025,6,1/5/2019,,1548927,49,2153,1,USD
1466025,7,1/5/2019,,1548927,49,1705,1,USD
1466026,1,1/5/2019,,1453868,51,2508,1,USD
1466026,2,1/5/2019,,1453868,51,1613,2,USD
1466026,3,1/5/2019,,1453868,51,414,2,USD
1466027,1,1/5/2019,,1543325,57,70,6,USD
1466028,1,1/5/2019,,1230348,55,1601,1,USD
1466028,2,1/5/2019,,1230348,55,1480,1,USD
1466028,3,1/5/2019,,1230348,55,1411,9,USD
1466029,1,1/5/2019,,1961837,51,643,3,USD
1466030,1,1/5/2019,,1271222,50,1602,4,USD
1466030,2,1/5/2019,,1271222,50,1719,3,USD
1466030,3,1/5/2019,,1271222,50,459,7,USD
1466031,1,1/5/2019,,1481067,44,427,6,USD
1466032,1,1/5/2019,,2033219,49,441,5,USD
1466032,2,1/5/2019,,2033219,49,1989,2,USD
1466033,1,1/5/2019,,443446,20,1581,1,EUR
1466033,2,1/5/2019,,443446,20,431,4,EUR
1466033,3,1/5/2019,,443446,20,1475,1,EUR
1466034,1,1/5/2019,,1310201,61,1532,2,USD
1466034,2,1/5/2019,,1310201,61,1280,2,USD
1466035,1,1/5/2019,,1163087,38,1790,1,GBP
1466036,1,1/5/2019,,1146045,36,1430,1,GBP
1466037,1,1/5/2019,,1240746,65,1809,2,USD
1466037,2,1/5/2019,,1240746,65,426,1,USD
1466037,3,1/5/2019,,1240746,65,1737,2,USD
1466039,1,1/5/2019,,125236,1,83,1,AUD
1466039,2,1/5/2019,,125236,1,1579,5,AUD
1466039,3,1/5/2019,,125236,1,1450,1,AUD
1466039,4,1/5/2019,,125236,1,1975,5,AUD
1466039,5,1/5/2019,,125236,1,2079,3,AUD
1466039,6,1/5/2019,,125236,1,1705,2,AUD
1466039,7,1/5/2019,,125236,1,23,4,AUD
1466040,1,1/5/2019,,962575,40,447,3,GBP
1466041,1,1/5/2019,,1012662,42,478,1,GBP
1466042,1,1/5/2019,1/8/2019,2038841,0,982,6,USD
1466042,2,1/5/2019,1/8/2019,2038841,0,1562,1,USD
1466044,1,1/5/2019,,976098,40,1265,3,GBP
1466044,2,1/5/2019,,976098,40,1714,1,GBP
1466044,3,1/5/2019,,976098,40,690,3,GBP
1466044,4,1/5/2019,,976098,40,2458,10,GBP
1466045,1,1/5/2019,,1892767,64,1722,4,USD
1466047,1,1/5/2019,,1549671,44,1426,4,USD
1466048,1,1/5/2019,,2074185,44,1557,3,USD
1466048,2,1/5/2019,,2074185,44,1572,6,USD
1466048,3,1/5/2019,,2074185,44,984,8,USD
1466048,4,1/5/2019,,2074185,44,1297,1,USD
1466049,1,1/5/2019,,1892614,53,1955,2,USD
1466049,2,1/5/2019,,1892614,53,1262,1,USD
1466049,3,1/5/2019,,1892614,53,1636,2,USD
1466049,4,1/5/2019,,1892614,53,54,1,USD
1466050,1,1/5/2019,,1268661,43,190,1,USD
1466050,2,1/5/2019,,1268661,43,2267,2,USD
1466050,3,1/5/2019,,1268661,43,1704,2,USD
1466051,1,1/5/2019,,1600419,43,1521,1,USD
1466051,2,1/5/2019,,1600419,43,826,2,USD
1466051,3,1/5/2019,,1600419,43,720,1,USD
1466051,4,1/5/2019,,1600419,43,1981,3,USD
1466052,1,1/5/2019,1/8/2019,136284,0,255,10,AUD
1466052,2,1/5/2019,1/8/2019,136284,0,73,3,AUD
1466052,3,1/5/2019,1/8/2019,136284,0,2490,1,AUD
1466054,1,1/5/2019,,1016078,42,417,7,GBP
1466056,1,1/5/2019,1/9/2019,1968385,0,1469,3,USD
1466056,2,1/5/2019,1/9/2019,1968385,0,1651,1,USD
1466058,1,1/5/2019,,2079989,43,1363,1,USD
1466058,2,1/5/2019,,2079989,43,454,3,USD
1466058,3,1/5/2019,,2079989,43,370,1,USD
1466059,1,1/5/2019,1/9/2019,1006036,0,469,1,GBP
1466061,1,1/5/2019,1/9/2019,86465,0,2496,3,AUD
1466062,1,1/5/2019,,1353538,65,1354,2,USD
1466062,2,1/5/2019,,1353538,65,55,1,USD
1466062,3,1/5/2019,,1353538,65,1628,3,USD
1466062,4,1/5/2019,,1353538,65,424,1,USD
1466062,5,1/5/2019,,1353538,65,1672,5,USD
1466062,6,1/5/2019,,1353538,65,2046,6,USD
1466063,1,1/5/2019,,529903,21,511,3,EUR
1466063,2,1/5/2019,,529903,21,1633,1,EUR
1466063,3,1/5/2019,,529903,21,147,3,EUR
1466063,4,1/5/2019,,529903,21,1698,2,EUR
1466063,5,1/5/2019,,529903,21,1508,6,EUR
1466065,1,1/5/2019,,1590912,65,1732,8,USD
1466065,2,1/5/2019,,1590912,65,371,1,USD
1466067,1,1/5/2019,,1956270,55,1665,7,USD
1466067,2,1/5/2019,,1956270,55,909,2,USD
1466067,3,1/5/2019,,1956270,55,1536,2,USD
1466068,1,1/5/2019,,529509,21,1313,2,EUR
1466068,2,1/5/2019,,529509,21,445,5,EUR
1466068,3,1/5/2019,,529509,21,957,1,EUR
1466068,4,1/5/2019,,529509,21,1424,3,EUR
1466069,1,1/5/2019,,1417165,64,915,1,USD
1466069,2,1/5/2019,,1417165,64,456,4,USD
1466069,3,1/5/2019,,1417165,64,47,7,USD
1466069,4,1/5/2019,,1417165,64,2106,1,USD
1466069,5,1/5/2019,,1417165,64,1662,1,USD
1466070,1,1/5/2019,,1669551,66,1614,9,USD
1466070,2,1/5/2019,,1669551,66,1512,2,USD
1466070,3,1/5/2019,,1669551,66,426,4,USD
1466071,1,1/5/2019,,1581545,47,434,8,USD
1466071,2,1/5/2019,,1581545,47,1111,3,USD
1466072,1,1/5/2019,,1625870,56,457,1,USD
1466072,2,1/5/2019,,1625870,56,1411,5,USD
1466072,3,1/5/2019,,1625870,56,1575,1,USD
1466072,4,1/5/2019,,1625870,56,1089,6,USD
1466072,5,1/5/2019,,1625870,56,47,1,USD
1466073,1,1/5/2019,,1796950,53,99,9,USD
1466074,1,1/5/2019,,1822089,63,675,3,USD
1466075,1,1/5/2019,1/10/2019,241513,0,1734,2,CAD
1466075,2,1/5/2019,1/10/2019,241513,0,440,4,CAD
1466075,3,1/5/2019,1/10/2019,241513,0,87,1,CAD
1467000,1,1/6/2019,,1174179,38,2501,7,GBP
1467001,1,1/6/2019,,277808,8,1599,4,CAD
1467001,2,1/6/2019,,277808,8,1340,3,CAD
1467001,3,1/6/2019,,277808,8,1447,2,CAD
1467003,1,1/6/2019,,1387753,55,589,1,USD
1467005,1,1/6/2019,1/11/2019,1730190,0,1346,5,USD
1467006,1,1/6/2019,,995286,42,1513,2,GBP
1467006,2,1/6/2019,,995286,42,415,2,GBP
1467006,3,1/6/2019,,995286,42,520,2,GBP
1467006,4,1/6/2019,,995286,42,319,2,GBP
1467006,5,1/6/2019,,995286,42,1049,2,GBP
1467006,6,1/6/2019,,995286,42,2049,1,GBP
1467006,7,1/6/2019,,995286,42,1150,5,GBP
1468000,1,1/7/2019,1/10/2019,1959163,0,435,1,USD
1468000,2,1/7/2019,1/10/2019,1959163,0,429,7,USD
1468001,1,1/7/2019,1/11/2019,565707,0,1822,4,EUR
1468001,2,1/7/2019,1/11/2019,565707,0,1512,4,EUR
1468002,1,1/7/2019,,278255,9,1582,1,CAD
1468003,1,1/7/2019,,755504,30,68,3,EUR
1468004,1,1/7/2019,,1697375,62,407,3,USD
1468004,2,1/7/2019,,1697375,62,1470,7,USD
1468004,3,1/7/2019,,1697375,62,1432,3,USD
1468004,4,1/7/2019,,1697375,62,1592,1,USD
1468005,1,1/7/2019,,1736623,57,1381,4,USD
1468006,1,1/7/2019,,2031360,65,1653,6,USD
1468006,2,1/7/2019,,2031360,65,451,5,USD
1468006,3,1/7/2019,,2031360,65,1629,1,USD
1468006,4,1/7/2019,,2031360,65,416,4,USD
1468007,1,1/7/2019,1/10/2019,1874019,0,2102,6,USD
1468008,1,1/7/2019,,1719794,53,1706,6,USD
1468009,1,1/7/2019,,1885114,43,2345,2,USD
1468009,2,1/7/2019,,1885114,43,1656,2,USD
1468010,1,1/7/2019,,253141,9,2145,1,CAD
1468010,2,1/7/2019,,253141,9,78,1,CAD
1468011,1,1/7/2019,,1629879,59,7,1,USD
1468011,3,1/7/2019,,1629879,59,487,2,USD
1468011,4,1/7/2019,,1629879,59,455,2,USD
1468012,1,1/7/2019,,1857436,53,425,3,USD
1468012,2,1/7/2019,,1857436,53,2514,7,USD
1468012,3,1/7/2019,,1857436,53,1651,3,USD
1468013,1,1/7/2019,,1802602,62,459,2,USD
1468015,1,1/7/2019,1/9/2019,1577191,0,1667,1,USD
1468017,1,1/7/2019,,1857519,44,375,5,USD
1468017,2,1/7/2019,,1857519,44,1805,10,USD
1468017,3,1/7/2019,,1857519,44,1455,1,USD
1468018,1,1/7/2019,,1641744,66,1614,1,USD
1468018,2,1/7/2019,,1641744,66,1605,1,USD
1468018,3,1/7/2019,,1641744,66,2121,1,USD
1468018,4,1/7/2019,,1641744,66,595,3,USD
1468018,5,1/7/2019,,1641744,66,352,2,USD
1468018,6,1/7/2019,,1641744,66,55,1,USD
1468018,7,1/7/2019,,1641744,66,344,4,USD
1468019,1,1/7/2019,,2024029,61,699,3,USD
1468020,1,1/7/2019,,1856165,45,1220,3,USD
1468020,2,1/7/2019,,1856165,45,49,2,USD
1468021,1,1/7/2019,,161286,5,570,7,AUD
1468022,1,1/7/2019,,459919,23,53,5,EUR
1468022,2,1/7/2019,,459919,23,77,2,EUR
1468022,4,1/7/2019,,459919,23,448,1,EUR
1468023,1,1/7/2019,,1499462,43,58,1,USD
1468023,2,1/7/2019,,1499462,43,1433,1,USD
1468023,3,1/7/2019,,1499462,43,1368,2,USD
1468023,4,1/7/2019,,1499462,43,791,1,USD
1468023,5,1/7/2019,,1499462,43,1430,3,USD
1468023,6,1/7/2019,,1499462,43,1765,1,USD
1468024,1,1/7/2019,1/11/2019,2019180,0,89,5,USD
1468024,2,1/7/2019,1/11/2019,2019180,0,449,5,USD
1468024,3,1/7/2019,1/11/2019,2019180,0,1718,1,USD
1468024,4,1/7/2019,1/11/2019,2019180,0,1251,4,USD
1468024,5,1/7/2019,1/11/2019,2019180,0,666,6,USD
1468025,1,1/7/2019,,477948,20,1063,2,EUR
1468026,1,1/7/2019,1/11/2019,1477953,0,702,3,USD
1468026,2,1/7/2019,1/11/2019,1477953,0,22,7,USD
1468026,3,1/7/2019,1/11/2019,1477953,0,818,3,USD
1468026,4,1/7/2019,1/11/2019,1477953,0,880,1,USD
1468027,1,1/7/2019,,1862520,61,1521,1,USD
1468028,1,1/7/2019,,2015026,44,14,2,USD
1468028,3,1/7/2019,,2015026,44,532,6,USD
1468028,4,1/7/2019,,2015026,44,44,9,USD
1468029,1,1/7/2019,,576913,21,2515,4,EUR
1469000,1,1/8/2019,1/10/2019,556465,0,509,1,EUR
1469000,2,1/8/2019,1/10/2019,556465,0,607,1,EUR
1469001,1,1/8/2019,,1939013,64,2508,1,USD
1469002,1,1/8/2019,1/14/2019,459273,0,1516,2,EUR
1469002,2,1/8/2019,1/14/2019,459273,0,1431,3,EUR
1469002,3,1/8/2019,1/14/2019,459273,0,1659,1,EUR
1469003,1,1/8/2019,,437476,20,1447,2,EUR
1469003,2,1/8/2019,,437476,20,363,1,EUR
1469003,3,1/8/2019,,437476,20,974,4,EUR
1469004,1,1/8/2019,1/13/2019,1376991,0,1660,1,USD
1469004,2,1/8/2019,1/13/2019,1376991,0,1573,6,USD
1469005,1,1/8/2019,,1726826,54,57,6,USD
1469006,1,1/8/2019,,907297,37,1438,2,GBP
1469008,1,1/8/2019,1/12/2019,258236,0,61,1,CAD
1469009,1,1/8/2019,,751680,30,525,1,EUR
1469009,2,1/8/2019,,751680,30,2494,4,EUR
1469009,3,1/8/2019,,751680,30,88,1,EUR
1469011,1,1/8/2019,,905941,36,453,2,GBP
1469012,1,1/8/2019,,1298070,48,1179,5,USD
1469012,2,1/8/2019,,1298070,48,468,2,USD
1469012,3,1/8/2019,,1298070,48,1543,3,USD
1469013,1,1/8/2019,,147228,6,1645,1,AUD
1469014,1,1/8/2019,,1958373,50,1440,3,USD
1469014,2,1/8/2019,,1958373,50,2490,5,USD
1469014,3,1/8/2019,,1958373,50,1756,4,USD
1469014,4,1/8/2019,,1958373,50,1375,2,USD
1469014,5,1/8/2019,,1958373,50,59,1,USD
1469014,6,1/8/2019,,1958373,50,1781,2,USD
1469015,1,1/8/2019,1/11/2019,1822172,0,427,2,USD
1469015,2,1/8/2019,1/11/2019,1822172,0,42,2,USD
1469017,1,1/8/2019,,956262,37,1326,1,GBP
1469017,2,1/8/2019,,956262,37,10,4,GBP
1469018,1,1/8/2019,,1124706,39,419,7,GBP
1469019,1,1/8/2019,,1218356,61,49,3,USD
1469019,2,1/8/2019,,1218356,61,2488,3,USD
1469019,3,1/8/2019,,1218356,61,1743,3,USD
1469019,4,1/8/2019,,1218356,61,915,1,USD
1469020,1,1/8/2019,,672139,16,876,3,EUR
1469020,2,1/8/2019,,672139,16,866,7,EUR
1469020,3,1/8/2019,,672139,16,428,2,EUR
1469020,4,1/8/2019,,672139,16,72,8,EUR
1469020,5,1/8/2019,,672139,16,430,3,EUR
1469021,1,1/8/2019,1/10/2019,718151,0,1656,2,EUR
1469022,1,1/8/2019,,189414,4,1539,2,AUD
1469022,2,1/8/2019,,189414,4,778,8,AUD
1469022,3,1/8/2019,,189414,4,2498,1,AUD
1469022,4,1/8/2019,,189414,4,1073,1,AUD
1469024,1,1/8/2019,,1766951,44,491,3,USD
1469025,1,1/8/2019,,1810728,65,1440,1,USD
1469025,2,1/8/2019,,1810728,65,810,1,USD
1469025,3,1/8/2019,,1810728,65,442,1,USD
1469027,1,1/8/2019,,2045183,56,1254,5,USD
1469027,2,1/8/2019,,2045183,56,1647,10,USD
1469028,1,1/8/2019,,1805674,49,97,3,USD
1469029,1,1/8/2019,,266019,10,1453,1,CAD
1469029,2,1/8/2019,,266019,10,1738,8,CAD
1469029,3,1/8/2019,,266019,10,1443,4,CAD
1469030,1,1/8/2019,,1922254,55,294,5,USD
1469030,3,1/8/2019,,1922254,55,1585,1,USD
1469031,1,1/8/2019,,277906,9,1823,3,CAD
1469032,1,1/8/2019,1/10/2019,1138327,0,2472,2,GBP
1469034,1,1/8/2019,1/12/2019,1088108,0,1555,1,GBP
1469034,2,1/8/2019,1/12/2019,1088108,0,92,1,GBP
1469034,3,1/8/2019,1/12/2019,1088108,0,1667,2,GBP
1469034,4,1/8/2019,1/12/2019,1088108,0,2511,3,GBP
1469035,1,1/8/2019,1/10/2019,185409,0,1655,3,AUD
1469035,2,1/8/2019,1/10/2019,185409,0,949,3,AUD
1470000,1,1/9/2019,,347982,9,1429,4,CAD
1470001,1,1/9/2019,,1983692,64,1439,4,USD
1470001,2,1/9/2019,,1983692,64,77,4,USD
1470001,3,1/9/2019,,1983692,64,423,1,USD
1470002,1,1/9/2019,,761495,30,956,5,EUR
1470002,2,1/9/2019,,761495,30,577,2,EUR
1470003,1,1/9/2019,,1985627,57,342,8,USD
1470003,2,1/9/2019,,1985627,57,107,1,USD
1470004,1,1/9/2019,,1855892,54,1594,2,USD
1470004,2,1/9/2019,,1855892,54,444,4,USD
1470005,1,1/9/2019,,1668237,56,86,3,USD
1470005,2,1/9/2019,,1668237,56,1582,3,USD
1470006,1,1/9/2019,,1456036,59,2370,4,USD
1470006,2,1/9/2019,,1456036,59,506,7,USD
1470006,3,1/9/2019,,1456036,59,1755,1,USD
1470006,4,1/9/2019,,1456036,59,1238,1,USD
1470007,1,1/9/2019,,1371777,45,2511,7,USD
1470008,1,1/9/2019,1/13/2019,494519,0,1369,1,EUR
1470008,2,1/9/2019,1/13/2019,494519,0,1776,2,EUR
1470009,1,1/9/2019,,2054315,63,1785,3,USD
1470010,1,1/9/2019,,1991339,53,1696,1,USD
1470010,2,1/9/2019,,1991339,53,1594,7,USD
1470011,1,1/9/2019,,1588479,56,1622,3,USD
1470011,2,1/9/2019,,1588479,56,1636,1,USD
1470011,3,1/9/2019,,1588479,56,127,3,USD
1470012,1,1/9/2019,,350979,9,457,2,CAD
1470012,2,1/9/2019,,350979,9,1431,1,CAD
1470012,3,1/9/2019,,350979,9,1827,2,CAD
1470012,4,1/9/2019,,350979,9,2500,3,CAD
1470013,1,1/9/2019,,1519854,44,1466,3,USD
1470013,2,1/9/2019,,1519854,44,2516,2,USD
1470013,3,1/9/2019,,1519854,44,1576,3,USD
1470014,1,1/9/2019,1/11/2019,1790883,0,1162,6,USD
1470015,1,1/9/2019,,717682,29,422,2,EUR
1470016,1,1/9/2019,,646871,12,577,6,EUR
1470016,2,1/9/2019,,646871,12,89,5,EUR
1470017,1,1/9/2019,,1901076,50,1802,3,USD
1470017,2,1/9/2019,,1901076,50,1524,1,USD
1470017,3,1/9/2019,,1901076,50,1777,1,USD
1470017,4,1/9/2019,,1901076,50,53,2,USD
1470017,5,1/9/2019,,1901076,50,81,3,USD
1470017,6,1/9/2019,,1901076,50,691,3,USD
1470018,1,1/9/2019,,1416511,53,2515,3,USD
1470019,1,1/9/2019,1/13/2019,503788,0,2515,6,EUR
1470020,1,1/9/2019,1/12/2019,404860,0,1467,2,EUR
1470020,2,1/9/2019,1/12/2019,404860,0,1281,2,EUR
1470022,1,1/9/2019,,1279175,62,418,1,USD
1470022,2,1/9/2019,,1279175,62,112,3,USD
1470022,3,1/9/2019,,1279175,62,1945,1,USD
1470024,1,1/9/2019,,1007043,36,1724,1,GBP
1470025,1,1/9/2019,,105107,5,47,2,AUD
1470026,1,1/9/2019,1/10/2019,339050,0,1565,2,CAD
1470027,1,1/9/2019,,1899782,51,689,1,USD
1470027,2,1/9/2019,,1899782,51,295,1,USD
1470028,1,1/9/2019,,498401,20,1451,1,EUR
1470028,2,1/9/2019,,498401,20,598,1,EUR
1470028,3,1/9/2019,,498401,20,66,3,EUR
1470028,4,1/9/2019,,498401,20,1731,6,EUR
1470029,1,1/9/2019,1/15/2019,313127,0,1287,1,CAD
1470030,1,1/9/2019,,1007043,39,2237,1,GBP
1470031,1,1/9/2019,,308410,9,76,1,CAD
1470031,2,1/9/2019,,308410,9,1698,2,CAD
1470031,3,1/9/2019,,308410,9,8,7,CAD
1470032,1,1/9/2019,,1028420,37,1522,2,GBP
1470032,2,1/9/2019,,1028420,37,1482,2,GBP
1470032,3,1/9/2019,,1028420,37,101,6,GBP
1470033,1,1/9/2019,,1893682,65,1413,7,USD
1470033,2,1/9/2019,,1893682,65,2093,6,USD
1470034,1,1/9/2019,,576875,22,1668,1,EUR
1470034,2,1/9/2019,,576875,22,1678,1,EUR
1470034,3,1/9/2019,,576875,22,1676,4,EUR
1470034,4,1/9/2019,,576875,22,1768,4,EUR
1470035,1,1/9/2019,,317143,9,1659,3,CAD
1470036,1,1/9/2019,,20069,6,1604,1,AUD
1470036,2,1/9/2019,,20069,6,1629,2,AUD
1470037,1,1/9/2019,,1183039,40,1613,3,GBP
1470037,2,1/9/2019,,1183039,40,1643,3,GBP
1470037,3,1/9/2019,,1183039,40,1636,1,GBP
1470037,4,1/9/2019,,1183039,40,538,1,GBP
1470037,5,1/9/2019,,1183039,40,388,2,GBP
1470037,6,1/9/2019,,1183039,40,1421,3,GBP
1470038,1,1/9/2019,1/15/2019,514089,0,1599,1,EUR
1470038,2,1/9/2019,1/15/2019,514089,0,1454,7,EUR
1470038,3,1/9/2019,1/15/2019,514089,0,430,3,EUR
1470038,4,1/9/2019,1/15/2019,514089,0,1318,6,EUR
1471000,1,1/10/2019,1/15/2019,1631876,0,1601,2,USD
1471001,1,1/10/2019,,1871157,57,828,1,USD
1471001,2,1/10/2019,,1871157,57,2516,1,USD
1471002,1,1/10/2019,,1073088,39,78,3,GBP
1471003,1,1/10/2019,,1447016,63,1817,1,USD
1471003,2,1/10/2019,,1447016,63,1559,4,USD
1471004,1,1/10/2019,1/12/2019,242781,0,1463,2,CAD
1471004,2,1/10/2019,1/12/2019,242781,0,79,4,CAD
1471004,3,1/10/2019,1/12/2019,242781,0,1580,4,CAD
1471005,1,1/10/2019,,969679,38,1625,3,GBP
1471005,2,1/10/2019,,969679,38,394,6,GBP
1471005,3,1/10/2019,,969679,38,2342,7,GBP
1471005,4,1/10/2019,,969679,38,147,2,GBP
1471005,5,1/10/2019,,969679,38,1350,2,GBP
1471005,6,1/10/2019,,969679,38,939,2,GBP
1471006,1,1/10/2019,1/17/2019,1588014,0,2499,2,USD
1471006,2,1/10/2019,1/17/2019,1588014,0,1329,1,USD
1471006,3,1/10/2019,1/17/2019,1588014,0,1412,3,USD
1471006,4,1/10/2019,1/17/2019,1588014,0,412,2,USD
1471006,5,1/10/2019,1/17/2019,1588014,0,442,2,USD
1471006,6,1/10/2019,1/17/2019,1588014,0,54,1,USD
1471007,1,1/10/2019,1/14/2019,265483,0,2224,2,CAD
1471008,1,1/10/2019,,87891,5,1659,1,AUD
1471008,2,1/10/2019,,87891,5,1703,8,AUD
1471008,3,1/10/2019,,87891,5,1716,2,AUD
1471010,1,1/10/2019,,890173,31,547,10,EUR
1471010,2,1/10/2019,,890173,31,2127,1,EUR
1471010,3,1/10/2019,,890173,31,1609,3,EUR
1471011,1,1/10/2019,,670000,17,1767,1,EUR
1471011,2,1/10/2019,,670000,17,1657,3,EUR
1471011,3,1/10/2019,,670000,17,2187,5,EUR
1471011,4,1/10/2019,,670000,17,417,3,EUR
1471011,5,1/10/2019,,670000,17,35,1,EUR
1471012,1,1/10/2019,,2002841,55,2107,3,USD
1471012,2,1/10/2019,,2002841,55,1617,4,USD
1471012,3,1/10/2019,,2002841,55,452,1,USD
1471012,4,1/10/2019,,2002841,55,1429,2,USD
1471013,1,1/10/2019,,1527475,59,1679,6,USD
1471014,1,1/10/2019,,953917,40,454,6,GBP
1471014,2,1/10/2019,,953917,40,91,3,GBP
1471014,3,1/10/2019,,953917,40,1414,4,GBP
1471015,1,1/10/2019,,746778,29,398,1,EUR
1471016,1,1/10/2019,1/14/2019,1368372,0,1704,6,USD
1471017,1,1/10/2019,,1751091,57,1099,3,USD
1471018,1,1/10/2019,,885201,34,48,2,EUR
1471018,2,1/10/2019,,885201,34,1689,6,EUR
